type,word,industry,added_at,added_by_run_id,pattern_tag
function,Copy,,2026-08-28T01:10:40.749521+09:00,RUN-20260828-011031-KST,
function,Folder,,2026-08-28T01:10:40.749521+09:00,RUN-20260828-011031-KST,
function,Overview,,2026-08-28T01:10:40.749521+09:00,RUN-20260828-011031-KST,
function,Reading,,2026-08-28T01:10:40.749521+09:00,RUN-20260828-011031-KST,
domain,Waybill,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Consignment,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Consignee,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Shipper,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Forwarder,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Lane,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Trailer,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Chassis,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Payload,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Loading,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Unloading,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Weighbridge,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Backhaul,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Intermodal,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Crossdock,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Drayage,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Consolidation,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Bulk,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Reefer,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Flatbed,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
domain,Tanker,logistics,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Reference,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Forecast,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Deadline,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Duration,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Volume,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Threshold,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Benchmark,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Diagnostic,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Progress,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Authorization,,2026-08-28T20:27:37.090182+09:00,RUN-20260828-202233-KST,
function,Template,,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
function,Guide,,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
function,Rating,,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
function,Agreement,,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
function,Poll,,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Doctor,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Nurse,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Clinic,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Symptom,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Ward,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Checkup,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Vaccine,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Allergy,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Dosage,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Specialist,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Emergency,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Surgery,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Therapy,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Recovery,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Visit,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Test,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Bandage,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Hospital,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Injury,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
domain,Illness,healthcare,2026-08-29T12:49:35.020487+09:00,RUN-20260829-124450-KST,
function,Reply,,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Pharmacist,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Medicine,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Bottle,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Capsule,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Tablet,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Syrup,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Ointment,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Inhaler,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Injection,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Vitamin,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Supplement,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Generic,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Brand,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Expiration,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Refrigeration,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Pickup,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Delivery,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Counseling,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Substitution,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Allergy,pharmacy,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Vet,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Puppy,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Kitten,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Spay,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Neuter,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Deworming,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Flea,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Tick,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Litter,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Cage,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Leash,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Collar,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Adoption,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Shelter,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Exam,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Xray,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Bloodwork,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Euthanasia,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Diet,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Behavior,veterinary,2026-08-29T13:31:21.205740+09:00,RUN-20260829-133006-KST,
domain,Emission,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Alignment,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Roadtest,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Smog,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Tuneup,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Calibration,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Diagnosis,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Checkup,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Screening,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Tire,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Brake,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Battery,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Oil,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Wiper,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Headlight,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Windshield,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Bumper,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Exhaust,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Transmission,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Radiator,automotive,2026-08-29T14:12:36.347611+09:00,RUN-20260829-141158-KST,
domain,Toothache,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Cavity,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Filling,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Crown,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Braces,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Whitening,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Flossing,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Gum,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Molar,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Enamel,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Extraction,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Retainer,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Veneer,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Plaque,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Cleaning,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Sedation,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Anesthesia,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Denture,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Implant,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
domain,Orthodontics,dental,2026-08-29T14:29:18.082924+09:00,RUN-20260829-142847-KST,
function,Account,,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
function,Case,,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Haircut,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Manicure,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Pedicure,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Massage,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Facial,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Waxing,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Coloring,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Blowout,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Product,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Treatment,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Consultation,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Tip,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Chair,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Mirror,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Shampoo,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Conditioner,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Polish,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Trim,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Style,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Spa,salon_spa,2026-08-29T14:45:43.082583+09:00,RUN-20260829-144513-KST,
domain,Toddler,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Infant,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Preschool,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Playground,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Snack,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Diaper,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Storytime,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Craft,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Toy,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Outdoor,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Daycare,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Babysitter,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Sibling,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Allergy,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Nap,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Playtime,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Fieldtrip,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Potty,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Lullaby,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
domain,Stroller,childcare,2026-08-29T15:17:03.606899+09:00,RUN-20260829-151636-KST,
function,Match,,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Resume,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Applicant,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Hire,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Background,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Skillset,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Cover,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Interviewer,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Recruiter,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Headhunter,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Vacancy,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Job,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Career,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Talent,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Diversity,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Portfolio,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Salary,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Benefits,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Networking,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Internship,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Aptitude,recruiting,2026-08-29T15:35:42.901363+09:00,RUN-20260829-153514-KST,
domain,Speaker,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Keynote,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Expo,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Conference,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Livestream,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Recording,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Wifi,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Lanyard,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Swag,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Afterparty,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Seating,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Parking,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Volunteer,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Signage,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Checkin,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Background,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Complaint,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Notice,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Attendance,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Networking,events,2026-08-29T16:02:02.145165+09:00,RUN-20260829-160119-KST,
domain,Vote,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Election,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Mayor,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Council,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Complaint,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Notice,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Resident,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Budget,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Meeting,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Agenda,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Public,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Utility,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Waste,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Recycling,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Sidewalk,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Streetlight,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Pothole,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Curfew,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Referendum,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Ward,government,2026-08-29T16:17:38.159945+09:00,RUN-20260829-161704-KST,
domain,Reader,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Writer,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Article,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Blog,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Podcast,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Video,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Photo,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Caption,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Headline,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Byline,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Column,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Print,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Digital,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Ad,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Editor,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Publisher,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Newsletter,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Author,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Story,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Feature,media_publishing,2026-08-29T16:31:32.269637+09:00,RUN-20260829-163103-KST,
domain,Wash,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Detailing,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Wax,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Buff,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Upholstery,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Coating,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Ceramic,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Chip,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Dent,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Scratch,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Rinse,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Foam,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Interior,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Exterior,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Odor,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Shine,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Wheel,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Undercarriage,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Bucket,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Sponge,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Microfiber,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Spot,car_wash_detailing_services,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Readout,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Validation,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Verdict,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Lookup,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Ping,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Roundup,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Model,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Lot,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Availability,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
function,Eligibility,,2026-08-29T17:01:26.200790+09:00,QA-20260829-165706-KST,
domain,Highlight,photography_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
